signal id;x;y;time;signal state
355;654473.8721333703;4946512.242822346;24446.0;RED
527;654515.7350875862;4946496.930319629;24466.0;GREEN
530;654499.9005263615;4946533.654630517;24466.0;RED
2153;652679.2672700504;4947686.42468062;24466.0;GREEN
2156;652643.4715158606;4947704.275130741;24466.0;RED
2157;652649.6968765225;4947701.159576189;24466.0;RED
2160;652613.7229381826;4947718.648865293;24466.0;GREEN
763;652965.8020270551;4946861.410030423;24466.0;GREEN
202;654538.4066623301;4946540.811418572;24466.0;RED
205;654501.7450862566;4946524.813642484;24466.0;GREEN
1866;654509.6311381037;4946514.599568103;24466.0;RED
1869;654491.2132318158;4946550.092172825;24466.0;GREEN
352;654510.3913899665;4946528.555217131;24466.0;RED
355;654473.8721333703;4946512.242822346;24466.0;GREEN
527;654515.7350875862;4946496.930319629;24486.0;RED
530;654499.9005263615;4946533.654630517;24486.0;GREEN
2153;652679.2672700504;4947686.42468062;24486.0;RED
2156;652643.4715158606;4947704.275130741;24486.0;GREEN
2157;652649.6968765225;4947701.159576189;24486.0;GREEN
2160;652613.7229381826;4947718.648865293;24486.0;RED
763;652965.8020270551;4946861.410030423;24486.0;GREEN
202;654538.4066623301;4946540.811418572;24486.0;GREEN
205;654501.7450862566;4946524.813642484;24486.0;RED
1866;654509.6311381037;4946514.599568103;24486.0;GREEN
1869;654491.2132318158;4946550.092172825;24486.0;RED
352;654510.3913899665;4946528.555217131;24486.0;GREEN
355;654473.8721333703;4946512.242822346;24486.0;RED
527;654515.7350875862;4946496.930319629;24506.0;GREEN
530;654499.9005263615;4946533.654630517;24506.0;RED
2153;652679.2672700504;4947686.42468062;24506.0;GREEN
2156;652643.4715158606;4947704.275130741;24506.0;RED
2157;652649.6968765225;4947701.159576189;24506.0;RED
2160;652613.7229381826;4947718.648865293;24506.0;GREEN
763;652965.8020270551;4946861.410030423;24506.0;GREEN
202;654538.4066623301;4946540.811418572;24506.0;RED
205;654501.7450862566;4946524.813642484;24506.0;GREEN
1866;654509.6311381037;4946514.599568103;24506.0;RED
1869;654491.2132318158;4946550.092172825;24506.0;GREEN
352;654510.3913899665;4946528.555217131;24506.0;RED
355;654473.8721333703;4946512.242822346;24506.0;GREEN
527;654515.7350875862;4946496.930319629;24526.0;RED
530;654499.9005263615;4946533.654630517;24526.0;GREEN
2153;652679.2672700504;4947686.42468062;24526.0;RED
2156;652643.4715158606;4947704.275130741;24526.0;GREEN
2157;652649.6968765225;4947701.159576189;24526.0;GREEN
2160;652613.7229381826;4947718.648865293;24526.0;RED
763;652965.8020270551;4946861.410030423;24526.0;GREEN
202;654538.4066623301;4946540.811418572;24526.0;GREEN
205;654501.7450862566;4946524.813642484;24526.0;RED
1866;654509.6311381037;4946514.599568103;24526.0;GREEN
1869;654491.2132318158;4946550.092172825;24526.0;RED
352;654510.3913899665;4946528.555217131;24526.0;GREEN
355;654473.8721333703;4946512.242822346;24526.0;RED
527;654515.7350875862;4946496.930319629;24546.0;GREEN
530;654499.9005263615;4946533.654630517;24546.0;RED
2153;652679.2672700504;4947686.42468062;24546.0;GREEN
2156;652643.4715158606;4947704.275130741;24546.0;RED
2157;652649.6968765225;4947701.159576189;24546.0;RED
2160;652613.7229381826;4947718.648865293;24546.0;GREEN
763;652965.8020270551;4946861.410030423;24546.0;GREEN
202;654538.4066623301;4946540.811418572;24546.0;RED
205;654501.7450862566;4946524.813642484;24546.0;GREEN
1866;654509.6311381037;4946514.599568103;24546.0;RED
1869;654491.2132318158;4946550.092172825;24546.0;GREEN
352;654510.3913899665;4946528.555217131;24546.0;RED
355;654473.8721333703;4946512.242822346;24546.0;GREEN
527;654515.7350875862;4946496.930319629;24566.0;RED
530;654499.9005263615;4946533.654630517;24566.0;GREEN
2153;652679.2672700504;4947686.42468062;24566.0;RED
2156;652643.4715158606;4947704.275130741;24566.0;GREEN
2157;652649.6968765225;4947701.159576189;24566.0;GREEN
2160;652613.7229381826;4947718.648865293;24566.0;RED
763;652965.8020270551;4946861.410030423;24566.0;GREEN
202;654538.4066623301;4946540.811418572;24566.0;GREEN
205;654501.7450862566;4946524.813642484;24566.0;RED
1866;654509.6311381037;4946514.599568103;24566.0;GREEN
1869;654491.2132318158;4946550.092172825;24566.0;RED
352;654510.3913899665;4946528.555217131;24566.0;GREEN
355;654473.8721333703;4946512.242822346;24566.0;RED
527;654515.7350875862;4946496.930319629;24586.0;GREEN
530;654499.9005263615;4946533.654630517;24586.0;RED
2153;652679.2672700504;4947686.42468062;24586.0;GREEN
2156;652643.4715158606;4947704.275130741;24586.0;RED
2157;652649.6968765225;4947701.159576189;24586.0;RED
2160;652613.7229381826;4947718.648865293;24586.0;GREEN
763;652965.8020270551;4946861.410030423;24586.0;GREEN
202;654538.4066623301;4946540.811418572;24586.0;RED
205;654501.7450862566;4946524.813642484;24586.0;GREEN
1866;654509.6311381037;4946514.599568103;24586.0;RED
1869;654491.2132318158;4946550.092172825;24586.0;GREEN
352;654510.3913899665;4946528.555217131;24586.0;RED
355;654473.8721333703;4946512.242822346;24586.0;GREEN
527;654515.7350875862;4946496.930319629;24606.0;RED
530;654499.9005263615;4946533.654630517;24606.0;GREEN
2153;652679.2672700504;4947686.42468062;24606.0;RED
2156;652643.4715158606;4947704.275130741;24606.0;GREEN
2157;652649.6968765225;4947701.159576189;24606.0;GREEN
2160;652613.7229381826;4947718.648865293;24606.0;RED
763;652965.8020270551;4946861.410030423;24606.0;GREEN
202;654538.4066623301;4946540.811418572;24606.0;GREEN
205;654501.7450862566;4946524.813642484;24606.0;RED
1866;654509.6311381037;4946514.599568103;24606.0;GREEN
1869;654491.2132318158;4946550.092172825;24606.0;RED
352;654510.3913899665;4946528.555217131;24606.0;GREEN
355;654473.8721333703;4946512.242822346;24606.0;RED
527;654515.7350875862;4946496.930319629;24626.0;GREEN
530;654499.9005263615;4946533.654630517;24626.0;RED
2153;652679.2672700504;4947686.42468062;24626.0;GREEN
2156;652643.4715158606;4947704.275130741;24626.0;RED
2157;652649.6968765225;4947701.159576189;24626.0;RED
2160;652613.7229381826;4947718.648865293;24626.0;GREEN
763;652965.8020270551;4946861.410030423;24626.0;GREEN
202;654538.4066623301;4946540.811418572;24626.0;RED
205;654501.7450862566;4946524.813642484;24626.0;GREEN
1866;654509.6311381037;4946514.599568103;24626.0;RED
1869;654491.2132318158;4946550.092172825;24626.0;GREEN
352;654510.3913899665;4946528.555217131;24626.0;RED
355;654473.8721333703;4946512.242822346;24626.0;GREEN
527;654515.7350875862;4946496.930319629;24646.0;RED
530;654499.9005263615;4946533.654630517;24646.0;GREEN
2153;652679.2672700504;4947686.42468062;24646.0;RED
2156;652643.4715158606;4947704.275130741;24646.0;GREEN
2157;652649.6968765225;4947701.159576189;24646.0;GREEN
2160;652613.7229381826;4947718.648865293;24646.0;RED
763;652965.8020270551;4946861.410030423;24646.0;GREEN
202;654538.4066623301;4946540.811418572;24646.0;GREEN
205;654501.7450862566;4946524.813642484;24646.0;RED
1866;654509.6311381037;4946514.599568103;24646.0;GREEN
1869;654491.2132318158;4946550.092172825;24646.0;RED
352;654510.3913899665;4946528.555217131;24646.0;GREEN
355;654473.8721333703;4946512.242822346;24646.0;RED
527;654515.7350875862;4946496.930319629;24666.0;GREEN
530;654499.9005263615;4946533.654630517;24666.0;RED
2153;652679.2672700504;4947686.42468062;24666.0;GREEN
2156;652643.4715158606;4947704.275130741;24666.0;RED
2157;652649.6968765225;4947701.159576189;24666.0;RED
2160;652613.7229381826;4947718.648865293;24666.0;GREEN
763;652965.8020270551;4946861.410030423;24666.0;GREEN
202;654538.4066623301;4946540.811418572;24666.0;RED
205;654501.7450862566;4946524.813642484;24666.0;GREEN
1866;654509.6311381037;4946514.599568103;24666.0;RED
1869;654491.2132318158;4946550.092172825;24666.0;GREEN
352;654510.3913899665;4946528.555217131;24666.0;RED
355;654473.8721333703;4946512.242822346;24666.0;GREEN
527;654515.7350875862;4946496.930319629;24686.0;RED
530;654499.9005263615;4946533.654630517;24686.0;GREEN
2153;652679.2672700504;4947686.42468062;24686.0;RED
2156;652643.4715158606;4947704.275130741;24686.0;GREEN
2157;652649.6968765225;4947701.159576189;24686.0;GREEN
2160;652613.7229381826;4947718.648865293;24686.0;RED
763;652965.8020270551;4946861.410030423;24686.0;GREEN
202;654538.4066623301;4946540.811418572;24686.0;GREEN
205;654501.7450862566;4946524.813642484;24686.0;RED
1866;654509.6311381037;4946514.599568103;24686.0;GREEN
1869;654491.2132318158;4946550.092172825;24686.0;RED
352;654510.3913899665;4946528.555217131;24686.0;GREEN
355;654473.8721333703;4946512.242822346;24686.0;RED
527;654515.7350875862;4946496.930319629;24706.0;GREEN
530;654499.9005263615;4946533.654630517;24706.0;RED
2153;652679.2672700504;4947686.42468062;24706.0;GREEN
2156;652643.4715158606;4947704.275130741;24706.0;RED
2157;652649.6968765225;4947701.159576189;24706.0;RED
2160;652613.7229381826;4947718.648865293;24706.0;GREEN
763;652965.8020270551;4946861.410030423;24706.0;GREEN
202;654538.4066623301;4946540.811418572;24706.0;RED
205;654501.7450862566;4946524.813642484;24706.0;GREEN
1866;654509.6311381037;4946514.599568103;24706.0;RED
1869;654491.2132318158;4946550.092172825;24706.0;GREEN
352;654510.3913899665;4946528.555217131;24706.0;RED
355;654473.8721333703;4946512.242822346;24706.0;GREEN
527;654515.7350875862;4946496.930319629;24726.0;RED
530;654499.9005263615;4946533.654630517;24726.0;GREEN
2153;652679.2672700504;4947686.42468062;24726.0;RED
2156;652643.4715158606;4947704.275130741;24726.0;GREEN
2157;652649.6968765225;4947701.159576189;24726.0;GREEN
2160;652613.7229381826;4947718.648865293;24726.0;RED
763;652965.8020270551;4946861.410030423;24726.0;GREEN
202;654538.4066623301;4946540.811418572;24726.0;GREEN
205;654501.7450862566;4946524.813642484;24726.0;RED
1866;654509.6311381037;4946514.599568103;24726.0;GREEN
1869;654491.2132318158;4946550.092172825;24726.0;RED
352;654510.3913899665;4946528.555217131;24726.0;GREEN
355;654473.8721333703;4946512.242822346;24726.0;RED
527;654515.7350875862;4946496.930319629;24746.0;GREEN
530;654499.9005263615;4946533.654630517;24746.0;RED
2153;652679.2672700504;4947686.42468062;24746.0;GREEN
2156;652643.4715158606;4947704.275130741;24746.0;RED
2157;652649.6968765225;4947701.159576189;24746.0;RED
2160;652613.7229381826;4947718.648865293;24746.0;GREEN
763;652965.8020270551;4946861.410030423;24746.0;GREEN
202;654538.4066623301;4946540.811418572;24746.0;RED
205;654501.7450862566;4946524.813642484;24746.0;GREEN
1866;654509.6311381037;4946514.599568103;24746.0;RED
1869;654491.2132318158;4946550.092172825;24746.0;GREEN
352;654510.3913899665;4946528.555217131;24746.0;RED
355;654473.8721333703;4946512.242822346;24746.0;GREEN
527;654515.7350875862;4946496.930319629;24766.0;RED
530;654499.9005263615;4946533.654630517;24766.0;GREEN
2153;652679.2672700504;4947686.42468062;24766.0;RED
2156;652643.4715158606;4947704.275130741;24766.0;GREEN
2157;652649.6968765225;4947701.159576189;24766.0;GREEN
2160;652613.7229381826;4947718.648865293;24766.0;RED
763;652965.8020270551;4946861.410030423;24766.0;GREEN
202;654538.4066623301;4946540.811418572;24766.0;GREEN
205;654501.7450862566;4946524.813642484;24766.0;RED
1866;654509.6311381037;4946514.599568103;24766.0;GREEN
1869;654491.2132318158;4946550.092172825;24766.0;RED
352;654510.3913899665;4946528.555217131;24766.0;GREEN
355;654473.8721333703;4946512.242822346;24766.0;RED
527;654515.7350875862;4946496.930319629;24786.0;GREEN
530;654499.9005263615;4946533.654630517;24786.0;RED
2153;652679.2672700504;4947686.42468062;24786.0;GREEN
2156;652643.4715158606;4947704.275130741;24786.0;RED
2157;652649.6968765225;4947701.159576189;24786.0;RED
2160;652613.7229381826;4947718.648865293;24786.0;GREEN
763;652965.8020270551;4946861.410030423;24786.0;GREEN
202;654538.4066623301;4946540.811418572;24786.0;RED
205;654501.7450862566;4946524.813642484;24786.0;GREEN
1866;654509.6311381037;4946514.599568103;24786.0;RED
1869;654491.2132318158;4946550.092172825;24786.0;GREEN
352;654510.3913899665;4946528.555217131;24786.0;RED
355;654473.8721333703;4946512.242822346;24786.0;GREEN
527;654515.7350875862;4946496.930319629;24806.0;RED
530;654499.9005263615;4946533.654630517;24806.0;GREEN
2153;652679.2672700504;4947686.42468062;24806.0;RED
2156;652643.4715158606;4947704.275130741;24806.0;GREEN
2157;652649.6968765225;4947701.159576189;24806.0;GREEN
2160;652613.7229381826;4947718.648865293;24806.0;RED
763;652965.8020270551;4946861.410030423;24806.0;GREEN
202;654538.4066623301;4946540.811418572;24806.0;GREEN
205;654501.7450862566;4946524.813642484;24806.0;RED
1866;654509.6311381037;4946514.599568103;24806.0;GREEN
1869;654491.2132318158;4946550.092172825;24806.0;RED
352;654510.3913899665;4946528.555217131;24806.0;GREEN
355;654473.8721333703;4946512.242822346;24806.0;RED
527;654515.7350875862;4946496.930319629;24826.0;GREEN
530;654499.9005263615;4946533.654630517;24826.0;RED
2153;652679.2672700504;4947686.42468062;24826.0;GREEN
2156;652643.4715158606;4947704.275130741;24826.0;RED
2157;652649.6968765225;4947701.159576189;24826.0;RED
2160;652613.7229381826;4947718.648865293;24826.0;GREEN
763;652965.8020270551;4946861.410030423;24826.0;GREEN
202;654538.4066623301;4946540.811418572;24826.0;RED
205;654501.7450862566;4946524.813642484;24826.0;GREEN
1866;654509.6311381037;4946514.599568103;24826.0;RED
1869;654491.2132318158;4946550.092172825;24826.0;GREEN
352;654510.3913899665;4946528.555217131;24826.0;RED
355;654473.8721333703;4946512.242822346;24826.0;GREEN
527;654515.7350875862;4946496.930319629;24846.0;RED
530;654499.9005263615;4946533.654630517;24846.0;GREEN
2153;652679.2672700504;4947686.42468062;24846.0;RED
2156;652643.4715158606;4947704.275130741;24846.0;GREEN
2157;652649.6968765225;4947701.159576189;24846.0;GREEN
2160;652613.7229381826;4947718.648865293;24846.0;RED
763;652965.8020270551;4946861.410030423;24846.0;GREEN
202;654538.4066623301;4946540.811418572;24846.0;GREEN
205;654501.7450862566;4946524.813642484;24846.0;RED
1866;654509.6311381037;4946514.599568103;24846.0;GREEN
1869;654491.2132318158;4946550.092172825;24846.0;RED
352;654510.3913899665;4946528.555217131;24846.0;GREEN
355;654473.8721333703;4946512.242822346;24846.0;RED
527;654515.7350875862;4946496.930319629;24866.0;GREEN
530;654499.9005263615;4946533.654630517;24866.0;RED
2153;652679.2672700504;4947686.42468062;24866.0;GREEN
2156;652643.4715158606;4947704.275130741;24866.0;RED
2157;652649.6968765225;4947701.159576189;24866.0;RED
2160;652613.7229381826;4947718.648865293;24866.0;GREEN
763;652965.8020270551;4946861.410030423;24866.0;GREEN
202;654538.4066623301;4946540.811418572;24866.0;RED
205;654501.7450862566;4946524.813642484;24866.0;GREEN
1866;654509.6311381037;4946514.599568103;24866.0;RED
1869;654491.2132318158;4946550.092172825;24866.0;GREEN
352;654510.3913899665;4946528.555217131;24866.0;RED
355;654473.8721333703;4946512.242822346;24866.0;GREEN
527;654515.7350875862;4946496.930319629;24886.0;RED
530;654499.9005263615;4946533.654630517;24886.0;GREEN
2153;652679.2672700504;4947686.42468062;24886.0;RED
2156;652643.4715158606;4947704.275130741;24886.0;GREEN
2157;652649.6968765225;4947701.159576189;24886.0;GREEN
2160;652613.7229381826;4947718.648865293;24886.0;RED
763;652965.8020270551;4946861.410030423;24886.0;GREEN
202;654538.4066623301;4946540.811418572;24886.0;GREEN
205;654501.7450862566;4946524.813642484;24886.0;RED
1866;654509.6311381037;4946514.599568103;24886.0;GREEN
1869;654491.2132318158;4946550.092172825;24886.0;RED
352;654510.3913899665;4946528.555217131;24886.0;GREEN
355;654473.8721333703;4946512.242822346;24886.0;RED
527;654515.7350875862;4946496.930319629;24906.0;GREEN
530;654499.9005263615;4946533.654630517;24906.0;RED
2153;652679.2672700504;4947686.42468062;24906.0;GREEN
2156;652643.4715158606;4947704.275130741;24906.0;RED
2157;652649.6968765225;4947701.159576189;24906.0;RED
2160;652613.7229381826;4947718.648865293;24906.0;GREEN
763;652965.8020270551;4946861.410030423;24906.0;GREEN
202;654538.4066623301;4946540.811418572;24906.0;RED
205;654501.7450862566;4946524.813642484;24906.0;GREEN
1866;654509.6311381037;4946514.599568103;24906.0;RED
1869;654491.2132318158;4946550.092172825;24906.0;GREEN
352;654510.3913899665;4946528.555217131;24906.0;RED
355;654473.8721333703;4946512.242822346;24906.0;GREEN
527;654515.7350875862;4946496.930319629;24926.0;RED
530;654499.9005263615;4946533.654630517;24926.0;GREEN
2153;652679.2672700504;4947686.42468062;24926.0;RED
2156;652643.4715158606;4947704.275130741;24926.0;GREEN
2157;652649.6968765225;4947701.159576189;24926.0;GREEN
2160;652613.7229381826;4947718.648865293;24926.0;RED
763;652965.8020270551;4946861.410030423;24926.0;GREEN
202;654538.4066623301;4946540.811418572;24926.0;GREEN
205;654501.7450862566;4946524.813642484;24926.0;RED
1866;654509.6311381037;4946514.599568103;24926.0;GREEN
1869;654491.2132318158;4946550.092172825;24926.0;RED
352;654510.3913899665;4946528.555217131;24926.0;GREEN
355;654473.8721333703;4946512.242822346;24926.0;RED
527;654515.7350875862;4946496.930319629;24946.0;GREEN
530;654499.9005263615;4946533.654630517;24946.0;RED
2153;652679.2672700504;4947686.42468062;24946.0;GREEN
2156;652643.4715158606;4947704.275130741;24946.0;RED
2157;652649.6968765225;4947701.159576189;24946.0;RED
2160;652613.7229381826;4947718.648865293;24946.0;GREEN
763;652965.8020270551;4946861.410030423;24946.0;GREEN
202;654538.4066623301;4946540.811418572;24946.0;RED
205;654501.7450862566;4946524.813642484;24946.0;GREEN
1866;654509.6311381037;4946514.599568103;24946.0;RED
1869;654491.2132318158;4946550.092172825;24946.0;GREEN
352;654510.3913899665;4946528.555217131;24946.0;RED
355;654473.8721333703;4946512.242822346;24946.0;GREEN
527;654515.7350875862;4946496.930319629;24966.0;RED
530;654499.9005263615;4946533.654630517;24966.0;GREEN
2153;652679.2672700504;4947686.42468062;24966.0;RED
2156;652643.4715158606;4947704.275130741;24966.0;GREEN
2157;652649.6968765225;4947701.159576189;24966.0;GREEN
2160;652613.7229381826;4947718.648865293;24966.0;RED
763;652965.8020270551;4946861.410030423;24966.0;GREEN
202;654538.4066623301;4946540.811418572;24966.0;GREEN
205;654501.7450862566;4946524.813642484;24966.0;RED
1866;654509.6311381037;4946514.599568103;24966.0;GREEN
1869;654491.2132318158;4946550.092172825;24966.0;RED
352;654510.3913899665;4946528.555217131;24966.0;GREEN
355;654473.8721333703;4946512.242822346;24966.0;RED
527;654515.7350875862;4946496.930319629;24986.0;GREEN
530;654499.9005263615;4946533.654630517;24986.0;RED
2153;652679.2672700504;4947686.42468062;24986.0;GREEN
2156;652643.4715158606;4947704.275130741;24986.0;RED
2157;652649.6968765225;4947701.159576189;24986.0;RED
2160;652613.7229381826;4947718.648865293;24986.0;GREEN
763;652965.8020270551;4946861.410030423;24986.0;GREEN
202;654538.4066623301;4946540.811418572;24986.0;RED
205;654501.7450862566;4946524.813642484;24986.0;GREEN
1866;654509.6311381037;4946514.599568103;24986.0;RED
1869;654491.2132318158;4946550.092172825;24986.0;GREEN
352;654510.3913899665;4946528.555217131;24986.0;RED
355;654473.8721333703;4946512.242822346;24986.0;GREEN
527;654515.7350875862;4946496.930319629;25006.0;RED
530;654499.9005263615;4946533.654630517;25006.0;GREEN
2153;652679.2672700504;4947686.42468062;25006.0;RED
2156;652643.4715158606;4947704.275130741;25006.0;GREEN
2157;652649.6968765225;4947701.159576189;25006.0;GREEN
2160;652613.7229381826;4947718.648865293;25006.0;RED
763;652965.8020270551;4946861.410030423;25006.0;GREEN
202;654538.4066623301;4946540.811418572;25006.0;GREEN
205;654501.7450862566;4946524.813642484;25006.0;RED
1866;654509.6311381037;4946514.599568103;25006.0;GREEN
1869;654491.2132318158;4946550.092172825;25006.0;RED
352;654510.3913899665;4946528.555217131;25006.0;GREEN
355;654473.8721333703;4946512.242822346;25006.0;RED
527;654515.7350875862;4946496.930319629;25026.0;GREEN
530;654499.9005263615;4946533.654630517;25026.0;RED
2153;652679.2672700504;4947686.42468062;25026.0;GREEN
2156;652643.4715158606;4947704.275130741;25026.0;RED
2157;652649.6968765225;4947701.159576189;25026.0;RED
2160;652613.7229381826;4947718.648865293;25026.0;GREEN
763;652965.8020270551;4946861.410030423;25026.0;GREEN
202;654538.4066623301;4946540.811418572;25026.0;RED
205;654501.7450862566;4946524.813642484;25026.0;GREEN
1866;654509.6311381037;4946514.599568103;25026.0;RED
1869;654491.2132318158;4946550.092172825;25026.0;GREEN
352;654510.3913899665;4946528.555217131;25026.0;RED
355;654473.8721333703;4946512.242822346;25026.0;GREEN
527;654515.7350875862;4946496.930319629;25046.0;RED
530;654499.9005263615;4946533.654630517;25046.0;GREEN
2153;652679.2672700504;4947686.42468062;25046.0;RED
2156;652643.4715158606;4947704.275130741;25046.0;GREEN
2157;652649.6968765225;4947701.159576189;25046.0;GREEN
2160;652613.7229381826;4947718.648865293;25046.0;RED
763;652965.8020270551;4946861.410030423;25046.0;GREEN
202;654538.4066623301;4946540.811418572;25046.0;GREEN
205;654501.7450862566;4946524.813642484;25046.0;RED
1866;654509.6311381037;4946514.599568103;25046.0;GREEN
1869;654491.2132318158;4946550.092172825;25046.0;RED
352;654510.3913899665;4946528.555217131;25046.0;GREEN
355;654473.8721333703;4946512.242822346;25046.0;RED
527;654515.7350875862;4946496.930319629;25066.0;GREEN
530;654499.9005263615;4946533.654630517;25066.0;RED
2153;652679.2672700504;4947686.42468062;25066.0;GREEN
2156;652643.4715158606;4947704.275130741;25066.0;RED
2157;652649.6968765225;4947701.159576189;25066.0;RED
2160;652613.7229381826;4947718.648865293;25066.0;GREEN
763;652965.8020270551;4946861.410030423;25066.0;GREEN
202;654538.4066623301;4946540.811418572;25066.0;RED
205;654501.7450862566;4946524.813642484;25066.0;GREEN
1866;654509.6311381037;4946514.599568103;25066.0;RED
1869;654491.2132318158;4946550.092172825;25066.0;GREEN
352;654510.3913899665;4946528.555217131;25066.0;RED
355;654473.8721333703;4946512.242822346;25066.0;GREEN
527;654515.7350875862;4946496.930319629;25086.0;RED
530;654499.9005263615;4946533.654630517;25086.0;GREEN
2153;652679.2672700504;4947686.42468062;25086.0;RED
2156;652643.4715158606;4947704.275130741;25086.0;GREEN
2157;652649.6968765225;4947701.159576189;25086.0;GREEN
2160;652613.7229381826;4947718.648865293;25086.0;RED
763;652965.8020270551;4946861.410030423;25086.0;GREEN
202;654538.4066623301;4946540.811418572;25086.0;GREEN
205;654501.7450862566;4946524.813642484;25086.0;RED
1866;654509.6311381037;4946514.599568103;25086.0;GREEN
1869;654491.2132318158;4946550.092172825;25086.0;RED
352;654510.3913899665;4946528.555217131;25086.0;GREEN
355;654473.8721333703;4946512.242822346;25086.0;RED
527;654515.7350875862;4946496.930319629;25106.0;GREEN
530;654499.9005263615;4946533.654630517;25106.0;RED
2153;652679.2672700504;4947686.42468062;25106.0;GREEN
2156;652643.4715158606;4947704.275130741;25106.0;RED
2157;652649.6968765225;4947701.159576189;25106.0;RED
2160;652613.7229381826;4947718.648865293;25106.0;GREEN
763;652965.8020270551;4946861.410030423;25106.0;GREEN
202;654538.4066623301;4946540.811418572;25106.0;RED
205;654501.7450862566;4946524.813642484;25106.0;GREEN
1866;654509.6311381037;4946514.599568103;25106.0;RED
1869;654491.2132318158;4946550.092172825;25106.0;GREEN
352;654510.3913899665;4946528.555217131;25106.0;RED
355;654473.8721333703;4946512.242822346;25106.0;GREEN
527;654515.7350875862;4946496.930319629;25126.0;RED
530;654499.9005263615;4946533.654630517;25126.0;GREEN
2153;652679.2672700504;4947686.42468062;25126.0;RED
2156;652643.4715158606;4947704.275130741;25126.0;GREEN
2157;652649.6968765225;4947701.159576189;25126.0;GREEN
2160;652613.7229381826;4947718.648865293;25126.0;RED
763;652965.8020270551;4946861.410030423;25126.0;GREEN
202;654538.4066623301;4946540.811418572;25126.0;GREEN
205;654501.7450862566;4946524.813642484;25126.0;RED
1866;654509.6311381037;4946514.599568103;25126.0;GREEN
1869;654491.2132318158;4946550.092172825;25126.0;RED
352;654510.3913899665;4946528.555217131;25126.0;GREEN
355;654473.8721333703;4946512.242822346;25126.0;RED
527;654515.7350875862;4946496.930319629;25146.0;GREEN
530;654499.9005263615;4946533.654630517;25146.0;RED
2153;652679.2672700504;4947686.42468062;25146.0;GREEN
2156;652643.4715158606;4947704.275130741;25146.0;RED
2157;652649.6968765225;4947701.159576189;25146.0;RED
2160;652613.7229381826;4947718.648865293;25146.0;GREEN
763;652965.8020270551;4946861.410030423;25146.0;GREEN
202;654538.4066623301;4946540.811418572;25146.0;RED
205;654501.7450862566;4946524.813642484;25146.0;GREEN
1866;654509.6311381037;4946514.599568103;25146.0;RED
1869;654491.2132318158;4946550.092172825;25146.0;GREEN
352;654510.3913899665;4946528.555217131;25146.0;RED
355;654473.8721333703;4946512.242822346;25146.0;GREEN
527;654515.7350875862;4946496.930319629;25166.0;RED
530;654499.9005263615;4946533.654630517;25166.0;GREEN
2153;652679.2672700504;4947686.42468062;25166.0;RED
2156;652643.4715158606;4947704.275130741;25166.0;GREEN
2157;652649.6968765225;4947701.159576189;25166.0;GREEN
2160;652613.7229381826;4947718.648865293;25166.0;RED
763;652965.8020270551;4946861.410030423;25166.0;GREEN
202;654538.4066623301;4946540.811418572;25166.0;GREEN
205;654501.7450862566;4946524.813642484;25166.0;RED
1866;654509.6311381037;4946514.599568103;25166.0;GREEN
1869;654491.2132318158;4946550.092172825;25166.0;RED
352;654510.3913899665;4946528.555217131;25166.0;GREEN
355;654473.8721333703;4946512.242822346;25166.0;RED
527;654515.7350875862;4946496.930319629;25186.0;GREEN
530;654499.9005263615;4946533.654630517;25186.0;RED
2153;652679.2672700504;4947686.42468062;25186.0;GREEN
2156;652643.4715158606;4947704.275130741;25186.0;RED
2157;652649.6968765225;4947701.159576189;25186.0;RED
2160;652613.7229381826;4947718.648865293;25186.0;GREEN
763;652965.8020270551;4946861.410030423;25186.0;GREEN
202;654538.4066623301;4946540.811418572;25186.0;RED
205;654501.7450862566;4946524.813642484;25186.0;GREEN
1866;654509.6311381037;4946514.599568103;25186.0;RED
1869;654491.2132318158;4946550.092172825;25186.0;GREEN
352;654510.3913899665;4946528.555217131;25186.0;RED
355;654473.8721333703;4946512.242822346;25186.0;GREEN
527;654515.7350875862;4946496.930319629;25206.0;RED
530;654499.9005263615;4946533.654630517;25206.0;GREEN
2153;652679.2672700504;4947686.42468062;25206.0;RED
2156;652643.4715158606;4947704.275130741;25206.0;GREEN
2157;652649.6968765225;4947701.159576189;25206.0;GREEN
2160;652613.7229381826;4947718.648865293;25206.0;RED
763;652965.8020270551;4946861.410030423;25206.0;GREEN
202;654538.4066623301;4946540.811418572;25206.0;GREEN
205;654501.7450862566;4946524.813642484;25206.0;RED
1866;654509.6311381037;4946514.599568103;25206.0;GREEN
1869;654491.2132318158;4946550.092172825;25206.0;RED
352;654510.3913899665;4946528.555217131;25206.0;GREEN
355;654473.8721333703;4946512.242822346;25206.0;RED
527;654515.7350875862;4946496.930319629;25226.0;GREEN
530;654499.9005263615;4946533.654630517;25226.0;RED
2153;652679.2672700504;4947686.42468062;25226.0;GREEN
2156;652643.4715158606;4947704.275130741;25226.0;RED
2157;652649.6968765225;4947701.159576189;25226.0;RED
2160;652613.7229381826;4947718.648865293;25226.0;GREEN
763;652965.8020270551;4946861.410030423;25226.0;GREEN
202;654538.4066623301;4946540.811418572;25226.0;RED
205;654501.7450862566;4946524.813642484;25226.0;GREEN
1866;654509.6311381037;4946514.599568103;25226.0;RED
1869;654491.2132318158;4946550.092172825;25226.0;GREEN
352;654510.3913899665;4946528.555217131;25226.0;RED
