signal id;x;y;time;signal state
202;654538.4066623301;4946540.811418572;20492.0;RED
205;654501.7450862566;4946524.813642484;20492.0;GREEN
1866;654509.6311381037;4946514.599568103;20492.0;RED
1869;654491.2132318158;4946550.092172825;20492.0;GREEN
352;654510.3913899665;4946528.555217131;20492.0;RED
355;654473.8721333703;4946512.242822346;20492.0;GREEN
527;654515.7350875862;4946496.930319629;20512.0;RED
530;654499.9005263615;4946533.654630517;20512.0;GREEN
2153;652679.2672700504;4947686.42468062;20512.0;RED
2156;652643.4715158606;4947704.275130741;20512.0;GREEN
2157;652649.6968765225;4947701.159576189;20512.0;GREEN
2160;652613.7229381826;4947718.648865293;20512.0;RED
763;652965.8020270551;4946861.410030423;20512.0;GREEN
202;654538.4066623301;4946540.811418572;20512.0;GREEN
205;654501.7450862566;4946524.813642484;20512.0;RED
1866;654509.6311381037;4946514.599568103;20512.0;GREEN
1869;654491.2132318158;4946550.092172825;20512.0;RED
352;654510.3913899665;4946528.555217131;20512.0;GREEN
355;654473.8721333703;4946512.242822346;20512.0;RED
527;654515.7350875862;4946496.930319629;20532.0;GREEN
530;654499.9005263615;4946533.654630517;20532.0;RED
2153;652679.2672700504;4947686.42468062;20532.0;GREEN
2156;652643.4715158606;4947704.275130741;20532.0;RED
2157;652649.6968765225;4947701.159576189;20532.0;RED
2160;652613.7229381826;4947718.648865293;20532.0;GREEN
763;652965.8020270551;4946861.410030423;20532.0;GREEN
202;654538.4066623301;4946540.811418572;20532.0;RED
205;654501.7450862566;4946524.813642484;20532.0;GREEN
1866;654509.6311381037;4946514.599568103;20532.0;RED
1869;654491.2132318158;4946550.092172825;20532.0;GREEN
352;654510.3913899665;4946528.555217131;20532.0;RED
355;654473.8721333703;4946512.242822346;20532.0;GREEN
527;654515.7350875862;4946496.930319629;20552.0;RED
530;654499.9005263615;4946533.654630517;20552.0;GREEN
2153;652679.2672700504;4947686.42468062;20552.0;RED
2156;652643.4715158606;4947704.275130741;20552.0;GREEN
2157;652649.6968765225;4947701.159576189;20552.0;GREEN
2160;652613.7229381826;4947718.648865293;20552.0;RED
763;652965.8020270551;4946861.410030423;20552.0;GREEN
202;654538.4066623301;4946540.811418572;20552.0;GREEN
205;654501.7450862566;4946524.813642484;20552.0;RED
1866;654509.6311381037;4946514.599568103;20552.0;GREEN
1869;654491.2132318158;4946550.092172825;20552.0;RED
352;654510.3913899665;4946528.555217131;20552.0;GREEN
355;654473.8721333703;4946512.242822346;20552.0;RED
527;654515.7350875862;4946496.930319629;20572.0;GREEN
530;654499.9005263615;4946533.654630517;20572.0;RED
2153;652679.2672700504;4947686.42468062;20572.0;GREEN
2156;652643.4715158606;4947704.275130741;20572.0;RED
2157;652649.6968765225;4947701.159576189;20572.0;RED
2160;652613.7229381826;4947718.648865293;20572.0;GREEN
763;652965.8020270551;4946861.410030423;20572.0;GREEN
202;654538.4066623301;4946540.811418572;20572.0;RED
205;654501.7450862566;4946524.813642484;20572.0;GREEN
1866;654509.6311381037;4946514.599568103;20572.0;RED
1869;654491.2132318158;4946550.092172825;20572.0;GREEN
352;654510.3913899665;4946528.555217131;20572.0;RED
355;654473.8721333703;4946512.242822346;20572.0;GREEN
527;654515.7350875862;4946496.930319629;20592.0;RED
530;654499.9005263615;4946533.654630517;20592.0;GREEN
2153;652679.2672700504;4947686.42468062;20592.0;RED
2156;652643.4715158606;4947704.275130741;20592.0;GREEN
2157;652649.6968765225;4947701.159576189;20592.0;GREEN
2160;652613.7229381826;4947718.648865293;20592.0;RED
763;652965.8020270551;4946861.410030423;20592.0;GREEN
202;654538.4066623301;4946540.811418572;20592.0;GREEN
205;654501.7450862566;4946524.813642484;20592.0;RED
1866;654509.6311381037;4946514.599568103;20592.0;GREEN
1869;654491.2132318158;4946550.092172825;20592.0;RED
352;654510.3913899665;4946528.555217131;20592.0;GREEN
355;654473.8721333703;4946512.242822346;20592.0;RED
527;654515.7350875862;4946496.930319629;20612.0;GREEN
530;654499.9005263615;4946533.654630517;20612.0;RED
2153;652679.2672700504;4947686.42468062;20612.0;GREEN
2156;652643.4715158606;4947704.275130741;20612.0;RED
2157;652649.6968765225;4947701.159576189;20612.0;RED
