signal id;x;y;time;signal state
584;652948.6835875768;4946890.48112624;21437.0;GREEN
584;652948.6835875768;4946890.48112624;21457.0;RED
996;652930.48750213;4946880.182705872;21457.0;GREEN
573;652947.2611958925;4946850.506430621;21477.0;GREEN
996;652930.48750213;4946880.182705872;21477.0;RED
184;652965.8020270551;4946861.410030423;21497.0;GREEN
573;652947.2611958925;4946850.506430621;21497.0;RED
184;652965.8020270551;4946861.410030423;21517.0;RED
584;652948.6835875768;4946890.48112624;21517.0;GREEN
584;652948.6835875768;4946890.48112624;21537.0;RED
996;652930.48750213;4946880.182705872;21537.0;GREEN
573;652947.2611958925;4946850.506430621;21557.0;GREEN
996;652930.48750213;4946880.182705872;21557.0;RED
184;652965.8020270551;4946861.410030423;21577.0;GREEN
573;652947.2611958925;4946850.506430621;21577.0;RED
184;652965.8020270551;4946861.410030423;21597.0;RED
584;652948.6835875768;4946890.48112624;21597.0;GREEN
584;652948.6835875768;4946890.48112624;21617.0;RED
996;652930.48750213;4946880.182705872;21617.0;GREEN
573;652947.2611958925;4946850.506430621;21637.0;GREEN
996;652930.48750213;4946880.182705872;21637.0;RED
184;652965.8020270551;4946861.410030423;21657.0;GREEN
573;652947.2611958925;4946850.506430621;21657.0;RED
184;652965.8020270551;4946861.410030423;21677.0;RED
584;652948.6835875768;4946890.48112624;21677.0;GREEN
584;652948.6835875768;4946890.48112624;21697.0;RED
996;652930.48750213;4946880.182705872;21697.0;GREEN
573;652947.2611958925;4946850.506430621;21717.0;GREEN
996;652930.48750213;4946880.182705872;21717.0;RED
184;652965.8020270551;4946861.410030423;21737.0;GREEN
573;652947.2611958925;4946850.506430621;21737.0;RED
184;652965.8020270551;4946861.410030423;21757.0;RED
584;652948.6835875768;4946890.48112624;21757.0;GREEN
584;652948.6835875768;4946890.48112624;21777.0;RED
996;652930.48750213;4946880.182705872;21777.0;GREEN
573;652947.2611958925;4946850.506430621;21797.0;GREEN
996;652930.48750213;4946880.182705872;21797.0;RED
184;652965.8020270551;4946861.410030423;21817.0;GREEN
573;652947.2611958925;4946850.506430621;21817.0;RED
184;652965.8020270551;4946861.410030423;21837.0;RED
584;652948.6835875768;4946890.48112624;21837.0;GREEN
584;652948.6835875768;4946890.48112624;21857.0;RED
996;652930.48750213;4946880.182705872;21857.0;GREEN
573;652947.2611958925;4946850.506430621;21877.0;GREEN
996;652930.48750213;4946880.182705872;21877.0;RED
184;652965.8020270551;4946861.410030423;21897.0;GREEN
573;652947.2611958925;4946850.506430621;21897.0;RED
184;652965.8020270551;4946861.410030423;21917.0;RED
584;652948.6835875768;4946890.48112624;21917.0;GREEN
584;652948.6835875768;4946890.48112624;21937.0;RED
996;652930.48750213;4946880.182705872;21937.0;GREEN
573;652947.2611958925;4946850.506430621;21957.0;GREEN
996;652930.48750213;4946880.182705872;21957.0;RED
184;652965.8020270551;4946861.410030423;21977.0;GREEN
573;652947.2611958925;4946850.506430621;21977.0;RED
184;652965.8020270551;4946861.410030423;21997.0;RED
584;652948.6835875768;4946890.48112624;21997.0;GREEN
584;652948.6835875768;4946890.48112624;22017.0;RED
996;652930.48750213;4946880.182705872;22017.0;GREEN
573;652947.2611958925;4946850.506430621;22037.0;GREEN
996;652930.48750213;4946880.182705872;22037.0;RED
184;652965.8020270551;4946861.410030423;22057.0;GREEN
573;652947.2611958925;4946850.506430621;22057.0;RED
184;652965.8020270551;4946861.410030423;22077.0;RED
584;652948.6835875768;4946890.48112624;22077.0;GREEN
584;652948.6835875768;4946890.48112624;22097.0;RED
996;652930.48750213;4946880.182705872;22097.0;GREEN
573;652947.2611958925;4946850.506430621;22117.0;GREEN
996;652930.48750213;4946880.182705872;22117.0;RED
184;652965.8020270551;4946861.410030423;22137.0;GREEN
573;652947.2611958925;4946850.506430621;22137.0;RED
184;652965.8020270551;4946861.410030423;22157.0;RED
584;652948.6835875768;4946890.48112624;22157.0;GREEN
584;652948.6835875768;4946890.48112624;22177.0;RED
996;652930.48750213;4946880.182705872;22177.0;GREEN
573;652947.2611958925;4946850.506430621;22197.0;GREEN
996;652930.48750213;4946880.182705872;22197.0;RED
184;652965.8020270551;4946861.410030423;22217.0;GREEN
573;652947.2611958925;4946850.506430621;22217.0;RED
184;652965.8020270551;4946861.410030423;22237.0;RED
584;652948.6835875768;4946890.48112624;22237.0;GREEN
584;652948.6835875768;4946890.48112624;22257.0;RED
996;652930.48750213;4946880.182705872;22257.0;GREEN
573;652947.2611958925;4946850.506430621;22277.0;GREEN
996;652930.48750213;4946880.182705872;22277.0;RED
184;652965.8020270551;4946861.410030423;22297.0;GREEN
573;652947.2611958925;4946850.506430621;22297.0;RED
184;652965.8020270551;4946861.410030423;22317.0;RED
584;652948.6835875768;4946890.48112624;22317.0;GREEN
584;652948.6835875768;4946890.48112624;22337.0;RED
